[HEADER]
Insulated box
Parallel heaters, 1x 5W, 1x 10W
K_p=3.0
K_i=5e-4

[DATA]
time	temperature	humidity	heater power
264.5	30.04	52.3	5.308
265.5	30.06	52.3	5.304
266.5	30.08	52.3	5.304
267.5	30.10	52.3	5.308
268.5	30.12	52.3	5.320
269.5	30.14	52.3	5.316
270.5	30.16	52.2	5.320
271.5	30.18	52.2	5.308
272.5	30.20	52.3	5.304
273.5	30.22	52.3	5.308
274.5	30.24	52.3	5.308
275.5	30.26	52.3	5.308
276.5	30.28	52.3	5.320
277.5	30.30	52.3	5.308
277.7	30.30	52.3	5.304
278.7	30.32	52.2	5.304
279.7	30.34	52.2	5.308
280.7	30.36	52.2	5.304
281.7	30.37	52.2	5.308
282.7	30.39	52.2	5.304
283.7	30.41	52.2	5.308
284.7	30.43	52.2	5.308
285.7	30.44	52.2	5.308
286.7	30.46	52.2	5.308
287.7	30.48	52.2	5.304
288.7	30.50	52.2	5.308
289.7	30.52	52.2	5.304
290.7	30.54	52.2	5.308
291.7	30.56	52.2	5.308
292.7	30.58	52.3	5.304
293.7	30.60	52.3	5.304
294.7	30.62	52.2	5.304
295.7	30.64	52.2	5.304
296.7	30.66	52.2	5.304
297.7	30.67	52.2	5.304
298.7	30.70	52.2	5.308
299.7	30.72	52.2	5.308
300.7	30.73	52.2	5.308
301.7	30.75	52.2	5.304
302.7	30.77	52.2	5.308
303.7	30.79	52.2	5.308
304.7	30.81	52.2	5.304
305.7	30.83	52.2	5.304
306.7	30.85	52.2	5.304
307.7	30.86	52.2	5.304
308.7	30.89	52.2	5.308
309.7	30.91	52.2	5.308
310.7	30.93	52.2	5.308
311.7	30.95	52.2	5.304
312.7	30.96	52.2	5.308
313.7	30.98	52.2	5.304
314.7	31.00	52.2	5.308
315.7	31.01	52.2	5.308
316.7	31.03	52.2	5.308
317.7	31.05	52.2	5.304
318.7	31.07	52.2	5.308
319.7	31.08	52.2	5.308
320.7	31.10	52.2	5.308
321.7	31.11	52.2	5.304
322.7	31.13	52.2	5.308
323.7	31.15	52.2	5.304
324.7	31.17	52.1	5.304
325.7	31.18	52.1	5.304
326.7	31.21	52.2	5.304
327.7	31.23	52.2	5.308
328.7	31.24	52.2	5.308
329.7	31.26	52.2	5.304
330.7	31.28	52.1	5.304
331.7	31.30	52.1	5.308
332.7	31.31	52.1	5.304
333.7	31.32	52.1	5.304
334.7	31.34	52.1	5.308
335.7	31.36	52.1	5.304
336.7	31.38	52.2	5.304
337.7	31.40	52.2	5.304
338.7	31.42	52.1	5.304
339.7	31.43	52.1	5.308
340.7	31.45	52.1	5.308
341.7	31.47	52.1	5.308
342.7	31.48	52.1	5.304
343.7	31.50	52.1	5.304
344.7	31.52	52.1	5.304
345.7	31.53	52.1	5.308
346.7	31.55	52.1	5.304
347.7	31.57	52.1	5.308
348.7	31.58	52.1	5.304
349.7	31.60	52.1	5.308
350.7	31.61	52.1	5.308
351.7	31.63	52.1	5.308
352.7	31.65	52.1	5.304
353.7	31.66	52.1	5.304
354.7	31.68	52.1	5.304
355.7	31.70	52.1	5.308
356.7	31.71	52.0	5.308
357.7	31.73	52.0	5.304
358.7	31.75	52.1	5.304
359.7	31.76	52.1	5.308
360.7	31.78	52.1	5.308
361.7	31.80	52.1	5.308
362.7	31.81	52.0	5.304
363.7	31.83	52.0	5.308
364.7	31.84	52.1	5.308
365.7	31.86	52.1	5.308
366.7	31.88	52.0	5.304
367.7	31.89	52.0	5.304
368.7	31.91	52.0	5.304
369.7	31.93	52.0	5.308
370.7	31.94	52.0	5.308
371.7	31.95	52.0	5.308
372.7	31.97	52.0	5.308
373.7	31.99	52.0	5.304
374.7	32.00	52.0	5.304
375.7	32.02	52.0	5.308
376.7	32.03	52.0	5.308
377.7	32.05	52.0	5.304
378.7	32.07	52.0	5.304
379.7	32.09	52.0	5.308
380.7	32.10	52.0	5.308
381.7	32.12	52.0	5.308
382.7	32.13	52.0	5.308
383.7	32.15	52.0	5.308
384.7	32.16	52.0	5.304
385.7	32.18	52.0	5.308
386.7	32.20	52.0	5.304
387.7	32.21	52.0	5.308
388.7	32.23	52.0	5.308
389.7	32.24	52.0	5.304
390.7	32.26	52.0	5.308
391.7	32.27	52.0	5.304
392.7	32.29	52.0	5.308
393.7	32.31	52.0	5.304
394.7	32.32	51.9	5.304
395.7	32.34	51.9	5.304
396.7	32.35	51.9	5.304
397.7	32.36	51.9	5.308
398.7	32.38	52.0	5.304
399.7	32.39	52.0	5.304
400.7	32.41	52.0	5.304
401.7	32.42	52.0	5.304
402.7	32.44	51.9	5.304
403.7	32.45	51.9	5.308
404.7	32.47	51.9	5.304
405.7	32.48	51.9	5.308
406.7	32.50	51.9	5.304
407.7	32.52	51.9	5.308
408.7	32.53	51.9	5.308
409.7	32.54	51.9	5.304
410.7	32.56	51.9	5.308
411.7	32.57	51.9	5.308
412.7	32.59	51.9	5.308
413.7	32.60	51.9	5.308
414.7	32.62	51.8	5.308
415.7	32.63	51.8	5.304
416.7	32.65	51.9	5.308
417.7	32.67	51.9	5.304
418.7	32.68	51.9	5.308
419.7	32.70	51.9	5.304
420.7	32.71	51.9	5.308
421.7	32.73	51.9	5.304
422.7	32.74	51.8	5.308
423.7	32.75	51.8	5.308
424.7	32.77	51.8	5.304
425.7	32.78	51.8	5.304
426.7	32.79	51.8	5.308
427.7	32.81	51.8	5.304
428.8	32.82	51.8	5.308
429.7	32.84	51.8	5.304
430.8	32.85	51.8	5.304
431.8	32.86	51.8	5.308
432.8	32.88	51.8	5.308
433.8	32.90	51.8	5.308
434.8	32.91	51.8	5.308
435.8	32.93	51.8	5.304
436.8	32.94	51.8	5.304
437.8	32.95	51.8	5.308
438.8	32.97	51.8	5.308
439.8	32.98	51.8	5.304
440.8	32.99	51.8	5.308
441.8	33.01	51.8	5.304
442.8	33.02	51.8	5.308
443.8	33.04	51.8	5.308
444.8	33.05	51.8	5.308
445.8	33.06	51.8	5.304
446.8	33.08	51.8	5.304
447.8	33.09	51.8	5.308
448.8	33.11	51.8	5.308
449.8	33.12	51.8	5.308
450.8	33.14	51.8	5.304
451.8	33.15	51.8	5.308
452.8	33.17	51.8	5.308
453.8	33.19	51.8	5.304
454.8	33.20	51.8	5.304
455.8	33.22	51.8	5.304
456.8	33.23	51.7	5.304
457.8	33.24	51.7	5.304
458.8	33.26	51.7	5.308
459.8	33.27	51.7	5.308
460.8	33.29	51.8	5.304
461.8	33.30	51.8	5.308
462.8	33.32	51.7	5.304
463.8	33.33	51.7	5.304
464.8	33.34	51.7	5.304
465.8	33.36	51.7	5.304
466.8	33.37	51.7	5.308
467.8	33.38	51.7	5.308
468.8	33.39	51.7	5.308
469.8	33.40	51.7	5.304
470.8	33.42	51.7	5.308
471.8	33.43	51.7	5.308
472.8	33.44	51.7	5.308
473.8	33.46	51.7	5.304
474.8	33.47	51.7	5.304
475.8	33.48	51.7	5.304
476.8	33.50	51.7	5.304
477.8	33.51	51.7	5.308
478.8	33.53	51.7	5.308
479.8	33.54	51.7	5.304
480.8	33.55	51.7	5.304
481.8	33.56	51.7	5.308
482.8	33.58	51.7	5.308
483.8	33.60	51.7	5.308
484.8	33.61	51.7	5.308
485.8	33.63	51.7	5.304
486.9	33.64	51.6	5.308
487.8	33.65	51.6	5.304
488.9	33.67	51.6	5.262
489.9	33.68	51.6	5.233
490.9	33.69	51.7	5.208
491.9	33.71	51.7	5.162
492.9	33.72	51.6	5.133
493.9	33.74	51.6	5.092
494.9	33.75	51.6	5.051
495.9	33.76	51.6	5.022
496.9	33.77	51.6	4.982
497.9	33.79	51.6	4.957
498.9	33.80	51.6	4.933
499.9	33.81	51.6	4.909
500.9	33.82	51.6	4.884
501.9	33.84	51.6	4.840
502.9	33.85	51.6	4.812
503.9	33.86	51.6	4.777
504.9	33.88	51.6	4.748
505.9	33.90	51.6	4.716
506.9	33.91	51.6	4.673
507.9	33.92	51.6	4.634
508.9	33.94	51.6	4.595
509.9	33.95	51.6	4.567
510.9	33.96	51.6	4.540
511.9	33.98	51.6	4.501
512.9	33.99	51.6	4.478
513.9	34.00	51.6	4.455
514.9	34.01	51.6	4.432
515.9	34.03	51.6	4.394
516.9	34.04	51.6	4.363
517.9	34.05	51.6	4.325
518.9	34.07	51.6	4.302
519.9	34.08	51.6	4.276
520.9	34.09	51.5	4.238
521.9	34.10	51.5	4.216
522.9	34.11	51.6	4.193
523.9	34.13	51.6	4.156
524.9	34.14	51.5	4.130
525.9	34.16	51.5	4.093
526.9	34.17	51.5	4.067
527.9	34.18	51.5	4.045
528.9	34.20	51.6	4.009
529.9	34.21	51.6	3.983
530.9	34.22	51.5	3.943
531.9	34.23	51.5	3.925
532.9	34.24	51.5	3.904
533.9	34.26	51.5	3.878
534.9	34.26	51.4	3.843
535.9	34.27	51.4	3.835
536.9	34.28	51.4	3.817
537.9	34.29	51.4	3.796
539.0	34.30	51.4	3.765
539.9	34.31	51.4	3.743
541.0	34.32	51.4	3.722
542.0	34.33	51.4	3.701
543.0	34.34	51.4	3.684
544.0	34.36	51.4	3.659
545.0	34.37	51.4	3.634
546.0	34.38	51.4	3.604
547.0	34.39	51.4	3.579
548.0	34.40	51.4	3.558
549.0	34.41	51.3	3.538
550.0	34.42	51.3	3.517
551.0	34.43	51.3	3.497
552.0	34.44	51.3	3.480
553.0	34.45	51.3	3.459
554.0	34.45	51.3	3.443
555.0	34.46	51.3	3.435
556.0	34.47	51.3	3.419
557.0	34.48	51.2	3.402
558.0	34.48	51.2	3.385
559.0	34.49	51.2	3.382
560.0	34.49	51.2	3.365
561.0	34.50	51.2	3.349
562.0	34.50	51.2	3.345
563.0	34.51	51.2	3.332
564.0	34.51	51.2	3.325
565.0	34.52	51.1	3.312
566.0	34.52	51.1	3.309
567.0	34.53	51.2	3.305
568.0	34.54	51.2	3.285
569.0	34.55	51.2	3.269
570.0	34.55	51.2	3.249
571.0	34.56	51.1	3.233
572.0	34.57	51.1	3.216
573.0	34.58	51.1	3.210
574.0	34.58	51.1	3.193
575.0	34.59	51.1	3.177
576.0	34.59	51.1	3.174
577.0	34.60	51.0	3.158
578.0	34.60	51.0	3.154
579.0	34.61	51.0	3.142
580.0	34.61	51.0	3.135
581.0	34.62	51.0	3.122
582.0	34.62	51.0	3.119
583.0	34.62	51.0	3.106
584.0	34.63	51.0	3.099
585.0	34.63	51.0	3.096
586.0	34.64	51.0	3.084
587.0	34.64	50.9	3.084
588.0	34.64	50.9	3.080
589.0	34.65	51.0	3.068
590.0	34.66	51.0	3.061
591.1	34.66	50.9	3.045
592.1	34.66	50.9	3.042
593.1	34.66	50.9	3.029
594.1	34.66	50.9	3.029
595.1	34.67	50.8	3.029
596.1	34.67	50.8	3.026
597.1	34.67	50.8	3.026
598.1	34.67	50.8	3.026
599.1	34.67	50.8	3.023
600.1	34.67	50.8	3.023
601.1	34.68	50.8	3.010
602.1	34.69	50.8	3.007
603.1	34.69	50.7	2.991
604.1	34.69	50.7	2.991
605.1	34.69	50.7	2.991
606.1	34.69	50.7	2.991
607.1	34.69	50.7	2.991
608.1	34.69	50.7	2.991
609.1	34.69	50.7	2.991
610.1	34.69	50.7	2.991
611.1	34.70	50.8	2.991
612.1	34.70	50.8	2.976
613.1	34.70	50.6	2.972
614.1	34.70	50.6	2.972
615.1	34.70	50.6	2.972
616.1	34.70	50.6	2.972
617.1	34.71	50.7	2.972
618.1	34.71	50.7	2.960
619.1	34.72	50.6	2.957
620.1	34.72	50.6	2.950
621.1	34.72	50.6	2.938
622.1	34.72	50.6	2.941
623.1	34.72	50.6	2.950
624.1	34.73	50.6	2.938
625.1	34.73	50.6	2.935
626.1	34.73	50.6	2.922
627.1	34.74	50.6	2.919
628.1	34.74	50.6	2.916
629.1	34.74	50.5	2.904
630.1	34.74	50.5	2.916
631.1	34.73	50.4	2.916
632.1	34.73	50.4	2.919
633.1	34.74	50.5	2.922
634.1	34.74	50.5	2.919
635.1	34.74	50.4	2.916
636.1	34.73	50.4	2.919
637.2	34.73	50.4	2.919
638.1	34.73	50.4	2.931
639.2	34.73	50.4	2.935
640.2	34.73	50.4	2.935
641.2	34.73	50.4	2.938
642.2	34.73	50.4	2.938
643.2	34.73	50.3	2.941
644.2	34.72	50.3	2.950
645.2	34.72	50.3	2.954
646.2	34.72	50.3	2.957
647.2	34.72	50.3	2.957
648.2	34.72	50.3	2.957
649.2	34.72	50.3	2.969
650.2	34.72	50.3	2.969
651.2	34.72	50.3	2.969
652.2	34.72	50.3	2.972
653.2	34.72	50.3	2.976
654.2	34.71	50.3	2.976
655.2	34.71	50.3	2.976
656.2	34.71	50.3	2.976
657.2	34.71	50.2	2.985
658.2	34.71	50.2	2.988
659.2	34.71	50.2	2.988
660.2	34.71	50.2	2.988
661.2	34.71	50.2	2.991
662.2	34.71	50.2	2.991
663.2	34.71	50.2	2.991
664.2	34.71	50.2	2.991
665.2	34.71	50.2	2.995
666.2	34.71	50.2	3.004
667.2	34.71	50.2	2.995
668.2	34.71	50.2	3.007
669.2	34.71	50.2	3.007
670.2	34.71	50.2	3.007
671.2	34.71	50.2	3.007
672.2	34.71	50.2	3.007
673.2	34.70	50.2	3.010
674.2	34.70	50.2	3.010
675.2	34.70	50.2	3.010
676.2	34.70	50.2	3.010
677.2	34.70	50.2	3.010
678.2	34.70	50.2	3.014
679.2	34.70	50.2	3.023
680.2	34.70	50.2	3.014
681.2	34.70	50.2	3.023
682.2	34.70	50.2	3.023
683.2	34.70	50.1	3.026
684.2	34.70	50.1	3.026
685.2	34.70	50.1	3.026
686.2	34.70	50.1	3.026
687.3	34.70	50.1	3.026
688.2	34.70	50.1	3.026
689.3	34.70	50.1	3.029
690.3	34.70	50.1	3.029
691.3	34.70	50.1	3.029
692.3	34.70	50.1	3.029
693.3	34.70	50.1	3.029
694.3	34.70	50.1	3.029
695.3	34.70	50.1	3.038
696.3	34.70	50.1	3.029
697.3	34.70	50.1	3.042
698.3	34.70	50.1	3.042
699.3	34.70	50.0	3.042
700.3	34.70	50.0	3.042
701.3	34.70	50.0	3.042
702.3	34.70	50.0	3.042
703.3	34.70	50.0	3.042
704.3	34.70	50.0	3.042
705.3	34.70	50.0	3.045
706.3	34.70	50.0	3.045
707.3	34.70	50.0	3.045
708.3	34.70	50.0	3.045
709.3	34.70	50.0	3.045
710.3	34.70	50.0	3.045
711.3	34.70	50.0	3.045
712.3	34.70	50.0	3.045
713.3	34.70	50.0	3.045
714.3	34.70	50.0	3.049
715.3	34.70	50.0	3.049
716.3	34.70	50.0	3.049
717.3	34.70	50.0	3.049
718.3	34.70	50.0	3.058
719.3	34.70	50.0	3.049
720.3	34.70	50.0	3.049
721.3	34.70	50.0	3.061
722.3	34.70	50.0	3.061
723.3	34.70	50.0	3.061
724.3	34.71	50.0	3.049
725.3	34.72	50.0	3.042
726.3	34.72	50.0	3.029
727.3	34.72	50.0	3.026
728.3	34.73	50.0	3.014
729.3	34.73	50.0	3.010
730.3	34.73	50.0	3.007
731.3	34.74	50.0	3.004
732.3	34.74	50.0	2.991
733.3	34.74	50.0	2.988
734.3	34.75	50.0	2.976
735.3	34.75	50.0	2.976
736.3	34.75	50.0	2.972
737.4	34.75	49.9	2.969
738.3	34.75	49.9	2.972
739.4	34.75	50.0	2.985
740.4	34.75	50.0	2.972
741.4	34.75	50.0	2.972
742.4	34.76	50.0	2.969
743.4	34.76	50.0	2.966
744.4	34.76	50.0	2.957
745.4	34.76	50.0	2.954
746.4	34.76	50.0	2.954
747.4	34.76	49.9	2.950
748.4	34.76	49.9	2.957
749.4	34.76	49.9	2.969
750.4	34.76	49.9	2.957
751.4	34.76	49.9	2.957
752.4	34.76	49.9	2.969
753.4	34.76	49.9	2.972
754.4	34.76	49.9	2.969
755.4	34.76	49.9	2.960
756.4	34.76	49.9	2.957
757.4	34.77	49.9	2.957
758.4	34.77	49.9	2.954
759.4	34.77	49.9	2.954
760.4	34.77	49.9	2.950
761.4	34.77	49.9	2.950
762.4	34.77	49.9	2.950
763.4	34.77	49.9	2.938
764.4	34.78	49.9	2.938
765.4	34.78	49.9	2.938
766.4	34.78	49.9	2.938
767.4	34.78	49.9	2.935
768.4	34.78	49.9	2.935
769.4	34.78	49.8	2.935
770.4	34.78	49.8	2.931
771.4	34.78	49.9	2.931
772.4	34.78	49.9	2.931
773.4	34.79	49.9	2.931
774.4	34.80	49.9	2.919
775.4	34.80	49.9	2.904
776.4	34.81	49.9	2.897
777.4	34.80	49.8	2.885
778.4	34.80	49.8	2.897
779.4	34.81	49.9	2.897
780.4	34.81	49.9	2.882
781.4	34.82	49.9	2.879
782.4	34.82	49.9	2.867
783.4	34.83	49.9	2.863
784.4	34.83	49.9	2.851
785.4	34.83	49.8	2.848
786.4	34.83	49.8	2.848
787.4	34.83	49.9	2.851
788.4	34.83	49.9	2.848
789.4	34.84	49.9	2.845
790.4	34.84	49.9	2.833
791.5	34.84	49.9	2.829
792.4	34.85	49.9	2.826
793.5	34.85	49.9	2.826
794.5	34.85	49.9	2.814
795.5	34.85	49.9	2.811
796.5	34.86	49.9	2.811
797.5	34.86	49.8	2.799
798.5	34.86	49.8	2.799
799.5	34.86	49.8	2.796
800.5	34.87	49.8	2.793
801.5	34.87	49.8	2.793
802.5	34.87	49.8	2.793
803.5	34.87	49.8	2.789
804.5	34.87	49.8	2.781
805.5	34.87	49.8	2.781
806.5	34.87	49.8	2.778
807.5	34.88	49.8	2.778
808.5	34.88	49.8	2.778
809.5	34.88	49.8	2.774
809.7	34.88	49.8	2.778
810.7	34.88	49.8	2.774
811.7	34.88	49.8	2.774
812.7	34.88	49.8	2.774
813.7	34.88	49.8	2.766
814.7	34.88	49.8	2.763
815.7	34.89	49.8	2.763
816.7	34.89	49.8	2.756
817.7	34.89	49.7	2.744
818.7	34.90	49.7	2.744
819.7	34.90	49.7	2.744
820.7	34.90	49.7	2.744
821.7	34.90	49.8	2.744
822.7	34.91	49.8	2.741
823.7	34.91	49.7	2.726
824.7	34.91	49.7	2.726
825.7	34.91	49.8	2.729
826.7	34.91	49.8	2.723
827.7	34.92	49.8	2.711
828.7	34.92	49.8	2.708
829.7	34.92	49.7	2.705
830.7	34.92	49.7	2.705
831.7	34.92	49.8	2.708
832.7	34.93	49.8	2.705
833.7	34.93	49.7	2.690
834.7	34.94	49.7	2.687
835.7	34.94	49.7	2.687
836.7	34.94	49.7	2.675
837.7	34.94	49.7	2.672
838.7	34.95	49.7	2.669
839.7	34.95	49.7	2.657
840.7	34.94	49.7	2.669
841.7	34.95	49.7	2.672
842.7	34.95	49.7	2.672
843.7	34.95	49.7	2.660
844.7	34.95	49.7	2.657
845.7	34.96	49.7	2.654
846.7	34.96	49.7	2.654
847.7	34.96	49.7	2.643
848.7	34.96	49.7	2.643
849.7	34.96	49.7	2.640
850.7	34.97	49.7	2.640
851.7	34.97	49.7	2.636
852.7	34.97	49.7	2.636
853.7	34.97	49.7	2.633
854.7	34.97	49.7	2.625
855.7	34.97	49.7	2.625
856.7	34.98	49.7	2.622
857.7	34.98	49.7	2.622
858.7	34.98	49.7	2.622
859.7	34.98	49.7	2.619
860.7	34.98	49.7	2.619
861.7	34.98	49.6	2.619
862.7	34.98	49.6	2.619
