[HEADER]
insulated box
parallel heaters: 1x 5W, 1x 10W
K_p=3.5
K_i=0.005


[DATA]
time	temperature	humidity	heater power
[s]	[±0.5 °C]	[±3 pct]	[±0.05 W]
1729.0	38.05	53.5	1.946
1730.0	38.05	53.5	1.936
1731.0	38.04	53.5	1.936
1732.0	38.04	53.4	1.936
1733.0	38.04	53.4	1.936
1734.0	38.04	53.4	1.936
1735.0	38.03	53.4	1.938
1736.0	38.03	53.4	1.946
1737.0	38.03	53.4	1.938
1738.0	38.03	53.3	1.946
1739.0	38.03	53.3	1.946
1740.0	38.03	53.3	1.946
1741.0	38.03	53.3	1.946
1742.0	38.03	53.4	1.946
1743.0	38.03	53.4	1.933
1744.0	38.03	53.3	1.923
1745.0	38.03	53.3	1.921
1746.0	38.03	53.3	1.923
1747.0	38.03	53.3	1.923
1748.0	38.03	53.3	1.923
1749.0	38.02	53.3	1.921
1750.0	38.02	53.2	1.923
1751.0	38.02	53.2	1.921
1752.0	38.02	53.2	1.921
1753.0	38.02	53.2	1.921
1754.0	38.02	53.2	1.921
1755.0	38.02	53.2	1.921
1756.0	38.02	53.2	1.921
1757.0	38.02	53.2	1.918
1758.0	38.02	53.2	1.918
1759.0	38.02	53.2	1.918
1760.0	38.01	53.2	1.918
1761.0	38.01	53.2	1.915
1762.0	38.01	53.1	1.908
1763.0	38.01	53.1	1.908
1764.0	38.01	53.1	1.908
1765.0	38.01	53.1	1.905
1766.0	38.01	53.1	1.905
1767.0	38.01	53.1	1.905
1768.0	38.01	53.1	1.903
1769.0	38.01	53.1	1.903
1770.0	38.01	53.1	1.903
1771.0	38.01	53.1	1.903
1772.0	38.01	53.1	1.893
1773.0	38.01	53.1	1.893
1774.0	38.01	53.0	1.890
1775.0	38.01	53.0	1.890
1776.0	38.01	53.0	1.890
1777.0	38.01	53.0	1.888
1778.0	38.01	53.0	1.880
1779.0	38.01	53.0	1.878
1780.0	38.01	53.0	1.878
1781.0	38.01	53.0	1.875
1782.0	38.00	52.9	1.875
1783.0	38.00	52.9	1.875
1784.0	38.00	52.9	1.873
1785.0	38.00	52.9	1.865
1786.0	38.00	52.9	1.863
1787.0	38.00	52.9	1.863
1788.0	38.00	52.9	1.863
1789.0	38.00	52.9	1.860
1790.0	38.00	52.9	1.860
1791.0	38.00	52.9	1.850
1792.0	38.00	52.9	1.850
1793.0	38.00	52.9	1.848
1794.0	38.00	52.8	1.848
1795.0	38.00	52.8	1.848
1796.0	38.00	52.8	1.845
1797.0	38.00	52.8	1.838
1798.0	38.00	52.8	1.836
1799.0	38.00	52.8	1.836
1800.0	38.00	52.8	1.833
1801.0	38.00	52.8	1.833
1802.0	38.00	52.8	1.830
1803.0	38.00	52.8	1.821
1804.0	38.00	52.7	1.821
1805.0	38.00	52.7	1.821
1806.0	38.00	52.7	1.818
1807.0	38.00	52.7	1.818
1808.0	38.00	52.7	1.816
1809.0	38.00	52.7	1.816
1810.0	38.00	52.7	1.806
1811.0	38.00	52.7	1.806
1812.0	38.00	52.7	1.803
1813.0	38.00	52.7	1.803
1814.0	38.00	52.7	1.794
1815.0	38.00	52.7	1.794
1816.0	38.00	52.6	1.791
1817.0	38.00	52.6	1.791
1818.0	38.00	52.6	1.789
1819.0	38.00	52.6	1.789
1820.0	38.00	52.6	1.779
1821.0	38.00	52.6	1.779
1822.0	38.00	52.6	1.777
1823.0	38.00	52.6	1.777
1824.0	38.00	52.5	1.774
1825.0	38.00	52.5	1.767
1826.0	38.00	52.5	1.774
1827.0	38.00	52.5	1.765
1828.0	38.00	52.5	1.765
1829.0	38.00	52.5	1.762
1830.0	38.00	52.5	1.762
1831.0	38.00	52.5	1.760
1832.0	38.00	52.4	1.753
1833.0	38.00	52.4	1.750
1834.0	38.00	52.4	1.750
1835.0	38.00	52.4	1.748
1836.0	38.00	52.4	1.748
1837.0	38.00	52.4	1.745
1838.1	38.00	52.4	1.738
1839.0	38.00	52.4	1.736
1840.1	38.00	52.4	1.736
1841.1	38.00	52.4	1.733
1842.1	38.00	52.3	1.733
1843.1	38.00	52.3	1.724
1844.1	38.00	52.3	1.724
1845.1	38.00	52.3	1.721
1846.1	38.00	52.3	1.721
1847.1	38.00	52.3	1.719
1848.1	38.00	52.3	1.719
1849.1	38.00	52.3	1.709
1850.1	38.00	52.2	1.709
1851.1	38.00	52.2	1.707
1852.1	38.00	52.2	1.707
1853.1	38.00	52.2	1.698
1854.1	38.00	52.2	1.698
1855.1	38.00	52.2	1.695
1856.1	38.00	52.2	1.695
1857.1	38.00	52.2	1.692
1858.1	38.00	52.2	1.686
1859.1	38.00	52.2	1.683
1860.1	37.99	52.1	1.683
1861.1	37.99	52.1	1.692
1862.1	37.99	52.1	1.695
1863.1	37.99	52.1	1.692
1864.1	37.99	52.1	1.692
1865.1	37.99	52.1	1.690
1866.1	37.99	52.1	1.681
1867.1	37.99	52.1	1.681
1868.1	37.99	52.1	1.678
1869.1	37.99	52.1	1.672
1870.1	37.99	52.0	1.669
1871.1	37.99	52.0	1.667
1872.1	37.99	51.9	1.667
1873.1	37.98	51.9	1.669
1874.1	37.99	52.0	1.678
1875.1	37.99	52.0	1.669
1876.1	37.99	52.0	1.669
1877.1	37.99	52.0	1.667
1878.1	37.98	51.9	1.657
1879.1	37.98	51.9	1.667
1880.1	37.98	51.9	1.669
1881.1	37.97	51.9	1.678
1882.2	37.97	51.9	1.681
1883.2	37.97	51.9	1.678
1884.2	37.98	51.9	1.669
1885.2	37.98	51.9	1.667
1886.2	37.97	51.8	1.657
1887.2	37.97	51.8	1.667
1888.2	37.97	51.8	1.669
1889.2	37.97	51.8	1.667
1890.2	37.97	51.8	1.657
1891.2	37.98	51.8	1.655
1892.2	37.98	51.8	1.652
1893.2	37.98	51.8	1.650
1894.2	37.98	51.8	1.641
1895.2	37.98	51.8	1.638
1896.2	37.98	51.8	1.629
1897.2	37.98	51.8	1.627
1898.2	37.98	51.8	1.624
1899.2	37.98	51.8	1.618
1900.2	37.98	51.7	1.615
1901.2	37.98	51.7	1.613
1902.2	37.99	51.7	1.610
1903.2	37.99	51.7	1.601
1904.2	37.99	51.7	1.601
1905.2	37.99	51.7	1.599
1906.2	37.99	51.7	1.590
1907.2	37.99	51.7	1.590
1908.2	37.99	51.7	1.588
1909.2	37.99	51.7	1.585
1910.2	37.99	51.7	1.579
1911.2	37.99	51.7	1.576
1912.2	37.99	51.6	1.574
1913.2	37.99	51.6	1.574
1914.2	37.99	51.6	1.565
1915.2	37.99	51.6	1.562
1916.2	37.99	51.5	1.560
1917.2	37.98	51.5	1.571
1918.2	37.98	51.5	1.574
1919.2	37.98	51.5	1.576
1920.2	37.98	51.6	1.585
1921.2	37.98	51.6	1.576
1922.2	37.98	51.6	1.574
1923.2	37.98	51.6	1.571
1924.2	37.98	51.6	1.562
1925.2	37.98	51.6	1.560
1926.2	37.98	51.5	1.551
1927.2	37.98	51.5	1.549
1928.3	37.98	51.4	1.549
1929.2	37.98	51.4	1.558
1930.3	37.97	51.4	1.560
1931.3	37.97	51.4	1.560
1932.3	37.97	51.4	1.562
1933.3	37.96	51.4	1.571
1934.3	37.96	51.4	1.571
1935.3	37.96	51.4	1.574
1936.3	37.95	51.3	1.576
1937.3	37.95	51.3	1.576
1938.3	37.95	51.3	1.585
1939.3	37.95	51.3	1.585
1940.3	37.94	51.3	1.588
1941.3	37.94	51.3	1.588
1942.3	37.94	51.3	1.588
1943.3	37.94	51.3	1.588
1944.3	37.94	51.3	1.588
1945.3	37.93	51.3	1.590
1946.3	37.93	51.2	1.590
1947.3	37.93	51.2	1.597
1948.3	37.93	51.2	1.590
1949.3	37.93	51.2	1.590
1950.3	37.93	51.2	1.597
1951.3	37.92	51.2	1.597
1952.3	37.92	51.2	1.597
1953.3	37.92	51.2	1.597
1954.3	37.92	51.2	1.597
1955.3	37.92	51.2	1.590
1956.3	37.92	51.2	1.590
1957.3	37.92	51.2	1.590
1958.3	37.92	51.2	1.588
1959.3	37.92	51.2	1.588
1960.3	37.91	51.1	1.588
1961.3	37.91	51.1	1.588
1962.3	37.91	51.1	1.588
1963.3	37.91	51.1	1.588
1964.3	37.91	51.1	1.588
1965.3	37.91	51.1	1.585
1966.3	37.91	51.1	1.585
1967.3	37.91	51.1	1.585
1968.3	37.91	51.1	1.585
1969.3	37.91	51.1	1.579
1970.3	37.91	51.0	1.576
1971.3	37.91	51.0	1.576
1972.3	37.91	51.0	1.574
1973.3	37.91	51.0	1.574
1974.3	37.91	51.0	1.574
1975.3	37.91	51.0	1.571
1976.4	37.91	51.0	1.571
1977.4	37.91	51.0	1.571
1978.4	37.91	51.0	1.571
1979.4	37.91	51.0	1.562
1980.4	37.91	51.0	1.562
1981.4	37.91	51.0	1.560
1982.4	37.91	51.0	1.560
1983.4	37.91	51.0	1.560
1984.4	37.91	50.9	1.558
1985.4	37.90	50.9	1.551
1986.4	37.90	50.9	1.558
1987.4	37.90	50.9	1.549
1988.4	37.90	50.9	1.549
1989.4	37.90	50.9	1.546
1990.4	37.90	50.9	1.546
1991.4	37.90	50.9	1.546
1992.4	37.90	50.9	1.544
1993.4	37.90	50.9	1.537
1994.4	37.90	50.8	1.537
1995.4	37.90	50.8	1.535
1996.4	37.90	50.8	1.535
1997.4	37.89	50.8	1.544
1998.4	37.89	50.8	1.546
1999.4	37.89	50.8	1.546
2000.4	37.89	50.7	1.544
2001.4	37.88	50.7	1.546
2002.4	37.88	50.8	1.551
2003.4	37.89	50.8	1.549
2004.4	37.89	50.8	1.546
2005.4	37.89	50.8	1.544
2006.4	37.88	50.7	1.537
2007.4	37.88	50.7	1.546
2008.4	37.88	50.7	1.549
2009.4	37.88	50.7	1.546
2010.4	37.88	50.8	1.537
2011.4	37.88	50.8	1.535
2012.4	37.88	50.7	1.533
2013.4	37.88	50.7	1.533
2014.4	37.88	50.7	1.524
2015.4	37.89	50.7	1.522
2016.4	37.89	50.7	1.522
2017.4	37.89	50.7	1.513
2018.4	37.88	50.6	1.510
2019.4	37.88	50.6	1.519
2020.4	37.88	50.6	1.524
2021.4	37.87	50.6	1.524
2022.5	37.87	50.6	1.533
2023.4	37.86	50.6	1.535
2024.5	37.87	50.7	1.537
2025.5	37.87	50.7	1.535
2026.5	37.87	50.6	1.524
2027.5	37.87	50.6	1.524
2028.5	37.87	50.6	1.522
2029.5	37.87	50.6	1.519
2030.5	37.87	50.5	1.510
2031.5	37.87	50.5	1.519
2032.5	37.87	50.6	1.522
2033.5	37.87	50.6	1.510
2034.5	37.87	50.6	1.508
2035.5	37.87	50.6	1.508
2036.5	37.87	50.6	1.497
2037.5	37.88	50.6	1.497
2038.5	37.87	50.5	1.495
2039.5	37.87	50.5	1.495
2040.5	37.87	50.5	1.497
2041.5	37.87	50.5	1.495
2042.5	37.87	50.5	1.492
2043.5	37.87	50.5	1.484
2044.5	37.87	50.4	1.481
2045.5	37.87	50.4	1.484
2046.5	37.87	50.5	1.492
2047.5	37.87	50.5	1.484
2048.5	37.87	50.5	1.481
2049.5	37.87	50.5	1.479
2050.5	37.87	50.4	1.470
2051.5	37.88	50.4	1.468
2052.5	37.88	50.4	1.459
2053.5	37.88	50.4	1.457
2054.5	37.87	50.3	1.457
2055.5	37.87	50.3	1.459
2056.5	37.87	50.3	1.468
2057.5	37.86	50.3	1.468
2058.5	37.86	50.3	1.470
2059.5	37.86	50.3	1.473
2060.5	37.85	50.3	1.479
2061.5	37.85	50.3	1.481
2062.5	37.85	50.3	1.481
2063.5	37.85	50.3	1.484
2064.5	37.84	50.3	1.484
2065.5	37.84	50.3	1.492
2066.5	37.84	50.2	1.486
2067.5	37.84	50.2	1.492
2068.6	37.84	50.2	1.495
2069.5	37.83	50.2	1.495
2070.6	37.83	50.2	1.495
2071.6	37.83	50.2	1.495
2072.6	37.83	50.2	1.495
2073.6	37.83	50.2	1.497
2074.6	37.83	50.2	1.497
2075.6	37.83	50.2	1.497
2076.6	37.82	50.2	1.497
2077.6	37.82	50.2	1.497
2078.6	37.82	50.2	1.497
2079.6	37.82	50.2	1.497
2080.6	37.82	50.2	1.497
2081.6	37.82	50.2	1.497
2082.6	37.82	50.2	1.497
2083.6	37.82	50.2	1.497
2084.6	37.82	50.2	1.497
2085.6	37.81	50.2	1.497
2086.6	37.81	50.2	1.495
2087.6	37.81	50.2	1.495
2088.6	37.81	50.1	1.495
2089.6	37.81	50.1	1.495
2090.6	37.81	50.1	1.495
2091.0	37.81	50.1	1.495
2092.0	37.81	50.1	1.492
2093.0	37.81	50.1	1.492
2094.0	37.81	50.1	1.486
2095.0	37.81	50.1	1.486
2096.0	37.81	50.1	1.484
2097.0	37.81	50.1	1.484
2098.0	37.81	50.1	1.484
2099.0	37.81	50.1	1.484
2100.0	37.81	50.1	1.481
2101.0	37.81	50.1	1.481
2102.0	37.81	50.1	1.481
2103.0	37.81	50.0	1.479
2104.0	37.81	50.0	1.473
2105.0	37.81	50.0	1.473
2106.0	37.80	50.0	1.473
2107.0	37.80	50.0	1.470
2108.0	37.80	50.0	1.475
2109.0	37.80	50.0	1.484
2110.0	37.80	50.0	1.484
2111.0	37.80	50.0	1.481
2112.0	37.80	50.0	1.481
2113.0	37.80	50.0	1.473
2114.0	37.80	50.0	1.473
2115.0	37.80	50.0	1.470
2116.0	37.80	50.0	1.470
2117.0	37.80	49.9	1.468
2118.0	37.80	49.9	1.468
2119.0	37.80	49.9	1.468
2120.0	37.80	49.9	1.459
2121.0	37.79	49.9	1.459
2122.0	37.79	49.9	1.468
2123.0	37.79	49.9	1.470
2124.0	37.79	49.9	1.470
2125.0	37.79	49.9	1.468
2126.0	37.79	49.9	1.459
2127.0	37.79	49.9	1.459
2128.0	37.79	49.9	1.457
2129.0	37.79	49.9	1.457
2130.0	37.79	49.9	1.448
2131.0	37.79	49.8	1.448
2132.0	37.79	49.8	1.446
2133.0	37.79	49.8	1.444
2134.0	37.79	49.8	1.444
2135.0	37.79	49.8	1.444
2136.0	37.78	49.8	1.446
2137.0	37.78	49.8	1.448
2138.0	37.79	49.8	1.446
2139.0	37.78	49.7	1.446
2140.0	37.78	49.7	1.455
2141.0	37.77	49.7	1.457
2142.0	37.77	49.7	1.459
2143.0	37.77	49.8	1.468
2144.0	37.77	49.8	1.459
2145.0	37.77	49.7	1.457
2146.0	37.78	49.7	1.455
2147.0	37.77	49.7	1.446
2148.0	37.77	49.7	1.455
2149.0	37.77	49.7	1.457
2150.0	37.76	49.7	1.459
2151.0	37.76	49.6	1.468
2152.0	37.76	49.6	1.468
2153.0	37.75	49.6	1.470
2154.0	37.75	49.6	1.473
2155.0	37.75	49.6	1.479
2156.0	37.74	49.6	1.479
2157.0	37.75	49.7	1.481
2158.0	37.75	49.7	1.470
2159.0	37.75	49.6	1.468
2160.0	37.75	49.6	1.470
2161.0	37.74	49.6	1.470
2162.0	37.74	49.6	1.473
2163.0	37.74	49.6	1.473
2164.0	37.75	49.6	1.470
2165.0	37.74	49.6	1.459
2166.0	37.74	49.6	1.468
2167.0	37.74	49.5	1.468
2168.0	37.74	49.5	1.470
2169.0	37.74	49.5	1.470
2170.0	37.73	49.5	1.470
2171.0	37.73	49.5	1.473
2172.0	37.73	49.5	1.473
2173.0	37.73	49.5	1.473
2174.0	37.73	49.5	1.473
2175.0	37.73	49.5	1.479
2176.0	37.73	49.5	1.473
2177.0	37.72	49.5	1.481
2178.0	37.72	49.5	1.481
2179.0	37.72	49.5	1.481
2180.0	37.72	49.5	1.481
2181.0	37.72	49.5	1.481
2182.0	37.72	49.5	1.481
2183.0	37.72	49.5	1.481
2184.0	37.72	49.5	1.473
2185.0	37.72	49.4	1.481
2186.0	37.72	49.4	1.481
2187.0	37.71	49.4	1.479
2188.0	37.71	49.4	1.475
2189.0	37.71	49.4	1.473
2190.0	37.71	49.4	1.479
2191.0	37.71	49.4	1.479
2192.0	37.71	49.4	1.473
2193.0	37.71	49.4	1.473
2194.0	37.71	49.4	1.473
2195.0	37.71	49.4	1.470
2196.0	37.71	49.4	1.470
2197.0	37.71	49.3	1.470
2198.0	37.71	49.3	1.470
2199.0	37.71	49.3	1.470
2200.0	37.71	49.3	1.468
2201.0	37.71	49.3	1.468
2202.0	37.71	49.3	1.468
2203.0	37.71	49.3	1.468
2204.0	37.71	49.3	1.468
2205.0	37.71	49.3	1.459
2206.0	37.70	49.3	1.459
2207.0	37.70	49.3	1.459
2208.0	37.70	49.3	1.459
2209.0	37.70	49.3	1.457
2210.0	37.70	49.3	1.457
2211.0	37.70	49.3	1.457
2212.0	37.70	49.3	1.457
2213.0	37.70	49.3	1.455
2214.0	37.70	49.3	1.448
2215.0	37.70	49.3	1.446
2216.0	37.70	49.3	1.448
2217.0	37.70	49.2	1.446
2218.0	37.69	49.2	1.457
2219.0	37.69	49.3	1.459
2220.0	37.69	49.3	1.457
2221.0	37.69	49.2	1.457
2222.0	37.69	49.2	1.455
2223.0	37.69	49.2	1.455
2224.0	37.69	49.2	1.457
2225.0	37.68	49.2	1.468
2226.0	37.68	49.2	1.470
2227.0	37.68	49.2	1.473
2228.0	37.68	49.2	1.470
2229.0	37.68	49.2	1.470
2230.0	37.68	49.2	1.468
2231.0	37.68	49.2	1.459
2232.0	37.68	49.2	1.457
2233.0	37.68	49.2	1.457
2234.0	37.69	49.2	1.455
2235.0	37.69	49.2	1.446
2236.0	37.69	49.2	1.446
2237.0	37.68	49.1	1.444
2238.0	37.68	49.1	1.446
2239.0	37.67	49.1	1.455
2240.0	37.67	49.1	1.457
2241.0	37.67	49.2	1.468
2242.0	37.67	49.2	1.459
2243.0	37.67	49.2	1.457
2244.0	37.68	49.2	1.455
2245.0	37.67	49.1	1.446
2246.0	37.67	49.1	1.455
2247.0	37.67	49.1	1.457
2248.0	37.67	49.1	1.455
2249.0	37.67	49.0	1.448
2250.0	37.66	49.0	1.455
2251.0	37.66	49.0	1.457
2252.0	37.66	49.0	1.459
2253.0	37.66	49.0	1.468
2254.0	37.65	49.0	1.468
2255.0	37.66	49.1	1.470
2256.0	37.66	49.1	1.468
2257.0	37.65	49.0	1.459
2258.0	37.65	49.0	1.468
2259.0	37.65	49.0	1.462
2260.0	37.66	49.0	1.459
2261.0	37.65	49.0	1.455
2262.0	37.65	49.0	1.457
2263.0	37.65	48.9	1.459
2264.0	37.65	48.9	1.468
2265.0	37.64	48.9	1.468
2266.0	37.64	48.9	1.468
2267.0	37.64	48.9	1.470
2268.0	37.64	48.9	1.470
2269.0	37.63	48.9	1.473
2270.0	37.63	48.9	1.479
2271.0	37.63	48.9	1.473
2272.0	37.63	48.9	1.479
2273.0	37.63	48.9	1.481
2274.0	37.63	48.9	1.481
2275.0	37.63	48.9	1.481
2276.0	37.62	48.9	1.481
2277.0	37.62	48.9	1.481
2278.0	37.62	48.9	1.484
2279.0	37.62	48.9	1.484
2280.0	37.62	48.9	1.484
2281.0	37.62	48.8	1.484
2282.0	37.62	48.8	1.484
2283.0	37.62	48.8	1.484
2284.0	37.62	48.8	1.484
2285.0	37.62	48.8	1.484
2286.0	37.62	48.8	1.484
2287.0	37.61	48.8	1.484
2288.0	37.61	48.8	1.484
2289.0	37.61	48.8	1.484
2290.0	37.61	48.8	1.484
2291.0	37.61	48.8	1.484
2292.0	37.61	48.8	1.484
2293.0	37.61	48.8	1.481
2294.0	37.61	48.8	1.484
2295.0	37.61	48.8	1.481
2296.0	37.61	48.8	1.481
2297.0	37.61	48.7	1.481
2298.0	37.61	48.7	1.481
2299.0	37.61	48.7	1.479
2300.0	37.61	48.7	1.479
2301.1	37.61	48.7	1.481
2302.0	37.61	48.7	1.473
2303.1	37.60	48.7	1.473
2304.1	37.60	48.7	1.484
2305.1	37.60	48.7	1.492
2306.1	37.60	48.7	1.492
2307.1	37.60	48.7	1.484
2308.1	37.60	48.7	1.484
2309.1	37.60	48.7	1.484
2310.1	37.60	48.7	1.481
2311.1	37.60	48.7	1.481
2312.1	37.60	48.7	1.479
2313.1	37.60	48.7	1.479
2314.1	37.60	48.7	1.479
2315.1	37.60	48.7	1.470
2316.1	37.60	48.7	1.470
2317.1	37.60	48.7	1.470
2318.1	37.60	48.7	1.470
2319.1	37.60	48.6	1.468
2320.1	37.60	48.6	1.468
2321.1	37.60	48.6	1.466
2322.1	37.60	48.6	1.466
2323.1	37.59	48.6	1.459
2324.1	37.59	48.6	1.468
2325.1	37.59	48.6	1.473
2326.1	37.59	48.6	1.470
2327.1	37.59	48.6	1.470
2328.1	37.59	48.6	1.468
2329.1	37.59	48.6	1.468
2330.1	37.59	48.6	1.459
2331.1	37.59	48.6	1.459
2332.1	37.59	48.6	1.457
2333.1	37.59	48.6	1.457
2334.1	37.59	48.6	1.455
2335.1	37.59	48.6	1.455
2336.1	37.59	48.6	1.448
2337.1	37.59	48.6	1.446
2338.1	37.59	48.6	1.446
2339.1	37.59	48.6	1.444
2340.1	37.59	48.6	1.444
2341.1	37.59	48.5	1.444
2342.1	37.59	48.5	1.446
2343.1	37.59	48.6	1.455
2344.1	37.59	48.6	1.448
2345.1	37.59	48.6	1.446
2346.1	37.59	48.6	1.446
2347.1	37.58	48.5	1.444
2348.1	37.58	48.5	1.446
2349.1	37.58	48.5	1.457
2350.1	37.57	48.5	1.459
2351.2	37.57	48.6	1.468
2352.2	37.58	48.6	1.459
2353.2	37.57	48.5	1.457
2354.2	37.57	48.5	1.459
2355.2	37.56	48.4	1.468
2356.2	37.56	48.4	1.470
2357.2	37.56	48.4	1.473
2358.2	37.55	48.4	1.481
2359.2	37.55	48.4	1.481
2360.2	37.55	48.4	1.484
2361.2	37.55	48.4	1.492
2362.2	37.55	48.4	1.492
2363.2	37.54	48.4	1.495
2364.2	37.54	48.4	1.495
2365.2	37.54	48.4	1.503
2366.2	37.54	48.4	1.497
2367.2	37.53	48.4	1.506
2368.2	37.53	48.4	1.506
2369.2	37.53	48.4	1.508
2370.2	37.53	48.4	1.508
2371.2	37.53	48.4	1.508
2372.2	37.53	48.4	1.508
2373.2	37.52	48.4	1.510
2374.2	37.52	48.4	1.510
2375.2	37.52	48.3	1.510
2376.2	37.52	48.3	1.517
2377.2	37.52	48.3	1.517
2378.2	37.52	48.3	1.517
2379.2	37.52	48.3	1.519
2380.2	37.52	48.3	1.519
2381.2	37.52	48.3	1.519
2382.2	37.52	48.3	1.519
2383.2	37.52	48.3	1.519
2384.2	37.51	48.3	1.519
2385.2	37.51	48.3	1.519
2386.2	37.51	48.3	1.519
2387.2	37.51	48.3	1.519
2388.2	37.51	48.3	1.519
2389.2	37.51	48.3	1.519
2390.2	37.51	48.3	1.519
2391.2	37.51	48.3	1.519
2392.2	37.51	48.3	1.519
2393.2	37.51	48.3	1.517
2394.2	37.51	48.3	1.513
2395.2	37.51	48.3	1.517
2396.2	37.51	48.3	1.510
2397.2	37.51	48.3	1.510
2398.2	37.51	48.3	1.510
2399.2	37.51	48.2	1.510
2400.2	37.51	48.2	1.510
2401.3	37.51	48.2	1.510
2402.3	37.51	48.2	1.510
2403.3	37.51	48.2	1.508
2404.3	37.51	48.2	1.508
2405.3	37.51	48.2	1.508
2406.3	37.51	48.2	1.508
2407.3	37.50	48.2	1.508
2408.3	37.50	48.2	1.508
2409.3	37.50	48.2	1.506
2410.3	37.50	48.2	1.506
2411.3	37.50	48.1	1.506
2412.3	37.49	48.1	1.508
2413.3	37.49	48.1	1.519
2414.3	37.49	48.1	1.519
2415.3	37.49	48.1	1.517
2416.3	37.49	48.1	1.510
2417.3	37.49	48.1	1.510
2418.3	37.49	48.1	1.508
2419.3	37.50	48.1	1.508
2420.3	37.50	48.1	1.506
2421.3	37.50	48.1	1.506
2422.3	37.50	48.1	1.506
2423.3	37.50	48.1	1.506
2424.3	37.50	48.1	1.503
2425.3	37.50	48.1	1.497
2426.3	37.50	48.1	1.497
2427.3	37.50	48.1	1.495
2428.3	37.50	48.1	1.495
2429.3	37.50	48.0	1.495
2430.3	37.50	48.0	1.495
2431.3	37.50	48.0	1.492
2432.3	37.50	48.0	1.492
2433.3	37.49	47.9	1.486
2434.3	37.49	47.9	1.495
2435.3	37.49	48.0	1.497
2436.3	37.49	48.0	1.497
2437.3	37.49	48.0	1.495
2438.3	37.49	48.0	1.495
2439.3	37.49	47.9	1.495
2440.3	37.48	47.9	1.497
2441.3	37.48	48.0	1.506
2442.3	37.48	48.0	1.506
2443.3	37.48	48.0	1.497
2444.3	37.48	48.0	1.497
2445.3	37.48	47.9	1.495
2446.3	37.48	47.9	1.497
2447.3	37.47	47.9	1.506
2448.3	37.47	47.9	1.510
2449.4	37.47	47.9	1.519
2450.4	37.46	47.9	1.522
2451.4	37.46	47.8	1.524
2452.4	37.46	47.8	1.533
2453.4	37.45	47.8	1.533
2454.4	37.45	47.8	1.535
2455.4	37.45	47.8	1.544
2456.4	37.45	47.8	1.546
2457.4	37.44	47.8	1.546
2458.4	37.44	47.8	1.546
2459.4	37.44	47.8	1.549
2460.4	37.44	47.8	1.558
2461.4	37.44	47.8	1.558
2462.4	37.43	47.8	1.560
2463.4	37.43	47.8	1.560
2464.4	37.43	47.8	1.562
2465.4	37.43	47.8	1.569
2466.4	37.43	47.8	1.562
2467.4	37.43	47.8	1.569
2468.4	37.42	47.8	1.571
2469.4	37.42	47.7	1.565
2470.4	37.42	47.7	1.571
2471.4	37.42	47.8	1.571
2472.4	37.42	47.8	1.574
2473.4	37.42	47.8	1.574
2474.4	37.42	47.8	1.574
2475.4	37.42	47.7	1.574
2476.4	37.42	47.7	1.574
2477.4	37.42	47.7	1.574
2478.4	37.41	47.7	1.574
2479.4	37.41	47.7	1.574
2480.4	37.41	47.7	1.576
2481.4	37.41	47.7	1.580
2482.4	37.41	47.7	1.574
2483.4	37.41	47.7	1.574
2484.4	37.41	47.7	1.583
2485.4	37.41	47.7	1.576
2486.4	37.41	47.7	1.576
2487.4	37.41	47.7	1.574
2488.4	37.41	47.7	1.576
2489.4	37.41	47.7	1.574
2490.4	37.41	47.7	1.574
2491.4	37.41	47.7	1.574
2492.4	37.41	47.7	1.574
2493.4	37.41	47.7	1.574
2494.4	37.41	47.7	1.574
2495.4	37.41	47.7	1.574
2496.4	37.41	47.7	1.574
2497.5	37.41	47.7	1.574
2498.4	37.41	47.7	1.574
2499.5	37.41	47.6	1.574
2500.5	37.41	47.6	1.574
2501.5	37.41	47.6	1.571
2502.5	37.40	47.6	1.571
2503.5	37.40	47.6	1.571
2504.5	37.40	47.6	1.571
2505.5	37.40	47.6	1.565
2506.5	37.40	47.6	1.571
2507.5	37.40	47.6	1.571
2508.5	37.40	47.6	1.571
2509.5	37.40	47.6	1.569
2510.5	37.40	47.6	1.569
2511.5	37.40	47.6	1.562
2512.5	37.40	47.6	1.562
2513.5	37.40	47.6	1.560
2514.5	37.40	47.6	1.562
2515.5	37.40	47.6	1.562
2516.5	37.40	47.6	1.560
2517.5	37.40	47.6	1.560
2518.5	37.40	47.6	1.560
2519.5	37.40	47.6	1.558
2520.5	37.40	47.6	1.558
2521.5	37.40	47.5	1.558
2522.5	37.40	47.5	1.558
2523.5	37.40	47.5	1.558
2524.5	37.40	47.5	1.558
2525.5	37.40	47.5	1.558
2526.5	37.40	47.5	1.551
2527.5	37.40	47.5	1.551
2528.5	37.40	47.5	1.555
2529.5	37.40	47.5	1.549
2530.5	37.40	47.5	1.549
2531.5	37.40	47.5	1.549
2532.5	37.40	47.5	1.546
2533.5	37.40	47.5	1.546
2534.5	37.40	47.5	1.546
2535.5	37.40	47.5	1.546
2536.5	37.40	47.5	1.546
2537.5	37.40	47.5	1.544
2538.5	37.40	47.5	1.544
2539.5	37.40	47.4	1.544
2540.5	37.39	47.4	1.549
2541.5	37.39	47.5	1.558
2542.5	37.39	47.5	1.558
2543.5	37.39	47.5	1.549
2544.5	37.39	47.5	1.549
2545.6	37.39	47.5	1.549
