[HEADER]
K_p=4.0
K_i=0.003

[DATA]
time	temperature	humidity	heater power
[s]	[±0.5 °C]	[±3 pct]	[±0.05 W]
1284.3	37.35	43.1	1.748
1285.3	37.35	43.1	1.748
1286.3	37.36	43.1	1.736
1287.3	37.36	43.1	1.736
1288.3	37.36	43.1	1.733
1289.3	37.36	43.1	1.724
1290.3	37.37	43.1	1.721
1291.3	37.37	43.1	1.719
1292.4	37.37	43.1	1.716
1293.3	37.37	43.1	1.707
1294.4	37.37	43.1	1.707
1295.4	37.37	43.1	1.704
1296.4	37.37	43.1	1.695
1297.4	37.38	43.1	1.695
1298.4	37.38	43.1	1.692
1299.4	37.38	43.1	1.690
1300.4	37.38	43.1	1.690
1301.4	37.38	43.1	1.681
1302.4	37.38	43.0	1.681
1303.4	37.38	43.0	1.678
1304.4	37.38	43.1	1.678
1305.4	37.38	43.1	1.676
1306.4	37.38	43.0	1.676
1307.4	37.38	43.0	1.667
1308.4	37.39	43.0	1.667
1309.4	37.39	43.0	1.664
1310.4	37.39	43.0	1.664
1311.4	37.39	43.0	1.664
1312.4	37.38	42.9	1.662
1313.4	37.38	42.9	1.667
1314.4	37.38	42.9	1.678
1315.4	37.37	42.9	1.681
1316.4	37.37	43.0	1.690
1317.4	37.37	43.0	1.683
1318.4	37.38	43.0	1.681
1319.4	37.38	43.0	1.678
1320.4	37.38	43.0	1.678
1321.4	37.38	43.0	1.676
1322.4	37.38	42.9	1.676
1322.6	37.38	42.9	1.676
1323.6	37.37	42.9	1.678
1324.6	37.37	43.0	1.681
1325.6	37.37	43.0	1.681
1326.6	37.37	42.9	1.681
1327.6	37.37	42.9	1.690
1328.6	37.37	42.9	1.692
1329.6	37.37	42.9	1.690
1330.6	37.37	42.9	1.690
1331.6	37.37	42.9	1.678
1332.6	37.37	42.9	1.678
1333.6	37.37	42.9	1.683
1334.6	37.37	43.0	1.692
1335.6	37.37	43.0	1.690
1336.6	37.37	43.0	1.681
1337.6	37.37	43.0	1.678
1338.6	37.37	43.0	1.678
1339.6	37.38	43.0	1.676
1340.6	37.38	42.9	1.667
1341.6	37.38	42.9	1.667
1342.6	37.37	42.7	1.664
1343.6	37.37	42.7	1.676
1344.6	37.37	42.8	1.678
1345.6	37.37	42.8	1.678
1346.6	37.37	42.7	1.669
1347.6	37.37	42.7	1.678
1348.6	37.36	42.6	1.681
1349.6	37.36	42.6	1.692
1350.6	37.36	42.6	1.695
1351.6	37.35	42.6	1.704
1352.6	37.35	42.6	1.707
1353.6	37.35	42.6	1.709
1354.6	37.35	42.6	1.719
1355.6	37.34	42.6	1.719
1356.6	37.34	42.6	1.721
1357.6	37.34	42.6	1.731
1358.6	37.34	42.6	1.733
1359.6	37.34	42.6	1.736
1360.6	37.33	42.6	1.736
1361.6	37.33	42.6	1.745
1362.6	37.33	42.6	1.745
1363.6	37.33	42.6	1.748
1364.6	37.33	42.6	1.748
1365.6	37.33	42.6	1.750
1366.6	37.33	42.6	1.757
1367.6	37.32	42.6	1.760
1368.6	37.32	42.6	1.760
1369.6	37.32	42.6	1.762
1370.6	37.32	42.6	1.762
1371.6	37.32	42.6	1.762
1372.6	37.32	42.6	1.765
1373.6	37.32	42.6	1.765
1374.6	37.32	42.6	1.765
1375.6	37.32	42.6	1.774
1376.6	37.31	42.6	1.772
