[HEADER]
Insulated box
Parallel heaters, 1x 5W, 1x 10W
K_p=3.5
K_i=1e-3

[DATA]
time	temperature	humidity	heater power
123.2	26.14	51.5	5.316
124.2	26.17	51.5	5.320
125.2	26.20	51.6	5.316
126.2	26.23	51.6	5.316
127.2	26.26	51.6	5.320
128.2	26.29	51.6	5.316
129.2	26.32	51.6	5.316
130.2	26.35	51.6	5.320
131.2	26.38	51.6	5.320
132.2	26.40	51.6	5.320
133.2	26.43	51.7	5.316
134.2	26.46	51.7	5.320
135.2	26.49	51.7	5.320
136.2	26.52	51.7	5.320
137.2	26.55	51.7	5.316
138.2	26.58	51.7	5.316
139.3	26.61	51.7	5.320
140.2	26.64	51.7	5.316
141.3	26.67	51.7	5.316
142.3	26.69	51.7	5.316
143.3	26.72	51.8	5.320
144.3	26.75	51.8	5.316
145.3	26.78	51.8	5.316
146.3	26.81	51.8	5.320
147.3	26.84	51.8	5.320
148.3	26.86	51.8	5.320
149.3	26.89	51.8	5.316
150.3	26.92	51.8	5.320
151.3	26.95	51.9	5.320
152.3	26.97	51.9	5.320
153.3	27.00	51.8	5.316
154.3	27.02	51.8	5.316
155.3	27.05	51.9	5.320
156.3	27.08	51.9	5.316
157.3	27.11	51.9	5.320
158.3	27.13	51.9	5.320
159.3	27.16	51.9	5.316
160.3	27.19	51.9	5.316
161.3	27.21	51.9	5.320
162.3	27.24	51.9	5.320
163.3	27.27	52.0	5.320
164.3	27.29	52.0	5.320
165.3	27.32	51.9	5.316
166.3	27.34	51.9	5.316
167.3	27.37	52.0	5.316
168.3	27.40	52.0	5.320
169.3	27.42	51.9	5.316
170.3	27.45	51.9	5.316
171.3	27.47	52.0	5.320
172.3	27.50	52.0	5.320
173.3	27.53	52.0	5.316
174.3	27.56	52.0	5.320
175.3	27.59	52.0	5.316
176.3	27.61	52.0	5.316
177.3	27.64	52.0	5.320
178.3	27.66	52.0	5.320
179.3	27.68	52.0	5.316
180.3	27.71	52.0	5.316
181.3	27.74	52.0	5.320
182.3	27.76	52.0	5.316
183.3	27.79	52.0	5.320
184.3	27.81	52.0	5.320
185.3	27.84	52.0	5.316
186.3	27.86	52.0	5.320
187.3	27.89	52.1	5.316
188.3	27.91	52.1	5.320
189.3	27.94	52.1	5.320
190.3	27.96	52.1	5.316
191.3	27.99	52.1	5.316
192.3	28.01	52.1	5.316
193.3	28.04	52.1	5.320
194.3	28.06	52.1	5.320
195.3	28.09	52.1	5.316
196.3	28.11	52.1	5.316
197.3	28.14	52.1	5.320
198.3	28.16	52.1	5.320
199.4	28.18	52.1	5.320
200.3	28.20	52.1	5.316
201.4	28.23	52.1	5.316
202.4	28.25	52.1	5.316
203.4	28.28	52.2	5.316
204.4	28.30	52.2	5.316
205.4	28.33	52.1	5.316
206.4	28.35	52.1	5.316
207.4	28.38	52.2	5.316
208.4	28.41	52.2	5.320
209.4	28.43	52.2	5.320
210.4	28.45	52.2	5.320
211.4	28.48	52.1	5.320
212.4	28.50	52.1	5.316
213.4	28.52	52.2	5.320
214.4	28.55	52.2	5.316
215.4	28.57	52.1	5.320
216.4	28.59	52.1	5.316
217.4	28.62	52.2	5.316
218.4	28.64	52.2	5.304
219.4	28.66	52.2	5.320
220.4	28.68	52.2	5.316
221.4	28.71	52.2	5.316
222.4	28.74	52.2	5.316
223.4	28.76	52.2	5.316
224.4	28.78	52.2	5.316
225.4	28.80	52.2	5.316
226.4	28.82	52.2	5.316
227.4	28.85	52.2	5.316
228.4	28.87	52.2	5.316
229.4	28.89	52.2	5.316
230.4	28.91	52.2	5.308
231.4	28.93	52.2	5.316
232.4	28.96	52.2	5.320
233.4	28.98	52.2	5.304
234.4	29.00	52.2	5.320
235.4	29.02	52.2	5.320
236.4	29.04	52.2	5.316
237.4	29.06	52.2	5.308
238.4	29.09	52.2	5.304
239.4	29.11	52.2	5.316
240.4	29.12	52.2	5.304
241.4	29.14	52.2	5.304
242.4	29.16	52.2	5.320
243.4	29.18	52.2	5.308
244.4	29.20	52.2	5.304
245.4	29.22	52.2	5.308
246.4	29.24	52.2	5.316
247.4	29.27	52.2	5.320
248.4	29.29	52.2	5.320
249.4	29.31	52.2	5.304
250.4	29.33	52.2	5.320
251.4	29.35	52.2	5.316
252.4	29.37	52.2	5.320
253.4	29.40	52.3	5.304
254.4	29.43	52.3	5.320
255.5	29.44	52.2	5.308
256.4	29.46	52.2	5.304
257.5	29.48	52.2	5.308
258.5	29.50	52.2	5.304
259.5	29.53	52.3	5.320
260.5	29.55	52.3	5.304
261.5	29.57	52.2	5.304
262.5	29.60	52.2	5.308
263.5	29.62	52.2	5.304
264.5	29.64	52.2	5.320
265.5	29.65	52.2	5.316
266.5	29.67	52.2	5.304
267.5	29.69	52.2	5.304
268.5	29.71	52.2	5.320
269.5	29.73	52.2	5.308
270.5	29.75	52.2	5.308
271.5	29.77	52.3	5.304
272.5	29.80	52.3	5.304
273.5	29.82	52.2	5.316
274.5	29.83	52.2	5.304
275.5	29.85	52.2	5.308
276.5	29.87	52.2	5.308
277.5	29.89	52.2	5.316
278.5	29.91	52.2	5.304
279.5	29.93	52.2	5.316
280.5	29.95	52.2	5.308
281.5	29.97	52.3	5.304
282.5	29.99	52.3	5.304
283.5	30.01	52.2	5.308
284.5	30.03	52.2	5.308
285.5	30.05	52.2	5.304
286.5	30.07	52.2	5.304
287.5	30.09	52.2	5.308
288.5	30.11	52.2	5.308
289.5	30.13	52.2	5.304
290.5	30.15	52.2	5.308
291.5	30.17	52.2	5.304
292.5	30.18	52.2	5.308
293.5	30.20	52.2	5.304
294.5	30.22	52.2	5.308
295.5	30.24	52.2	5.304
296.5	30.26	52.2	5.308
297.5	30.28	52.2	5.304
298.5	30.30	52.2	5.308
299.5	30.32	52.2	5.320
300.5	30.34	52.2	5.304
301.5	30.36	52.2	5.308
302.5	30.38	52.2	5.308
303.5	30.39	52.1	5.304
304.5	30.41	52.1	5.308
305.5	30.43	52.2	5.308
306.5	30.45	52.2	5.308
307.5	30.46	52.2	5.304
308.5	30.48	52.2	5.308
309.5	30.50	52.1	5.308
310.5	30.51	52.1	5.308
311.6	30.53	52.2	5.304
312.6	30.55	52.2	5.304
313.6	30.57	52.1	5.308
314.6	30.58	52.1	5.308
315.6	30.60	52.1	5.304
316.6	30.61	52.1	5.308
317.6	30.63	52.2	5.308
318.6	30.65	52.2	5.304
319.6	30.67	52.1	5.308
320.6	30.69	52.1	5.308
321.6	30.71	52.2	5.304
322.6	30.73	52.2	5.308
323.6	30.75	52.2	5.308
324.6	30.76	52.2	5.304
325.6	30.79	52.2	5.304
326.6	30.81	52.2	5.304
327.6	30.82	52.2	5.304
328.6	30.84	52.2	5.304
329.6	30.86	52.2	5.308
330.6	30.88	52.2	5.308
331.6	30.89	52.2	5.308
332.6	30.91	52.2	5.308
333.6	30.93	52.2	5.308
334.6	30.95	52.2	5.304
335.6	30.97	52.1	5.308
336.6	30.98	52.1	5.308
337.6	31.00	52.1	5.308
338.6	31.01	52.1	5.304
339.6	31.03	52.1	5.308
340.6	31.05	52.1	5.304
340.9	31.05	52.1	5.304
341.9	31.07	52.2	5.308
342.9	31.09	52.2	5.308
343.9	31.10	52.1	5.304
344.9	31.12	52.1	5.304
345.9	31.14	52.1	5.304
346.9	31.15	52.1	5.304
347.9	31.17	52.1	5.304
348.9	31.19	52.1	5.308
349.9	31.20	52.1	5.308
350.9	31.22	52.1	5.304
351.9	31.23	52.1	5.304
352.9	31.25	52.1	5.308
353.9	31.26	52.1	5.308
354.9	31.28	52.1	5.304
355.9	31.30	52.1	5.308
356.9	31.31	52.1	5.308
357.9	31.32	52.1	5.304
358.9	31.34	52.1	5.308
359.9	31.36	52.1	5.308
360.9	31.37	52.1	5.304
361.9	31.39	52.1	5.308
362.9	31.41	52.1	5.304
363.9	31.43	52.1	5.308
364.9	31.44	52.1	5.308
365.9	31.46	52.1	5.304
366.9	31.48	52.1	5.304
367.9	31.50	52.1	5.308
368.9	31.51	52.1	5.304
369.9	31.52	52.0	5.308
370.9	31.54	52.0	5.308
371.9	31.56	52.1	5.308
372.9	31.57	52.1	5.304
373.9	31.59	52.1	5.308
374.9	31.61	52.1	5.308
375.9	31.62	52.0	5.304
376.9	31.63	52.0	5.308
377.9	31.65	52.1	5.308
378.9	31.67	52.1	5.304
379.9	31.69	52.1	5.304
380.9	31.70	52.1	5.308
381.9	31.72	52.0	5.308
382.9	31.73	52.0	5.308
383.9	31.75	52.0	5.308
384.9	31.76	52.0	5.304
385.9	31.77	52.1	5.308
386.9	31.79	52.1	5.304
387.9	31.81	52.0	5.308
388.9	31.82	52.0	5.308
389.9	31.84	52.0	5.308
390.9	31.86	52.0	5.308
391.9	31.88	52.0	5.308
392.9	31.89	52.0	5.304
393.9	31.91	52.0	5.308
394.9	31.92	52.0	5.308
395.9	31.93	52.0	5.304
396.9	31.95	52.0	5.304
397.9	31.97	52.0	5.308
398.9	31.98	52.0	5.308
399.9	32.00	52.0	5.308
400.9	32.01	52.0	5.304
401.9	32.03	52.0	5.308
402.9	32.04	52.0	5.304
403.9	32.06	52.0	5.304
404.9	32.08	52.0	5.304
405.9	32.09	52.0	5.304
406.9	32.11	52.0	5.304
407.9	32.12	52.0	5.308
408.9	32.14	52.0	5.304
409.9	32.15	52.0	5.308
410.9	32.16	52.0	5.304
411.9	32.18	52.0	5.304
412.9	32.20	52.0	5.308
413.9	32.21	52.0	5.308
414.9	32.23	52.0	5.304
415.9	32.24	51.9	5.304
416.9	32.25	51.9	5.308
417.9	32.27	52.0	5.304
418.9	32.29	52.0	5.304
419.9	32.30	52.0	5.304
420.9	32.32	52.0	5.304
421.9	32.33	51.9	5.304
422.9	32.34	51.9	5.308
423.9	32.36	51.9	5.308
424.9	32.37	51.9	5.308
425.9	32.39	52.0	5.308
426.9	32.40	52.0	5.308
427.9	32.42	52.0	5.308
428.9	32.43	52.0	5.308
429.9	32.44	51.9	5.304
430.9	32.46	51.9	5.304
431.9	32.47	52.0	5.304
432.9	32.49	52.0	5.308
433.9	32.51	51.9	5.308
434.9	32.52	51.9	5.308
435.9	32.53	51.9	5.304
436.9	32.55	51.9	5.308
437.9	32.56	51.9	5.308
438.9	32.57	51.9	5.304
439.9	32.59	51.9	5.304
440.9	32.60	51.9	5.308
441.9	32.62	51.9	5.304
442.9	32.63	51.9	5.304
443.9	32.65	51.9	5.304
444.9	32.66	51.9	5.308
445.9	32.68	51.9	5.304
446.9	32.69	51.9	5.308
447.9	32.71	51.9	5.304
448.9	32.72	51.9	5.308
449.9	32.74	52.0	5.304
450.9	32.76	52.0	5.308
451.9	32.78	52.0	5.308
452.9	32.79	52.0	5.304
453.9	32.81	51.9	5.308
454.9	32.82	51.9	5.308
455.9	32.84	51.9	5.304
456.9	32.85	51.9	5.308
457.9	32.86	51.9	5.304
458.9	32.87	51.9	5.304
459.9	32.88	51.9	5.308
460.9	32.90	51.9	5.308
461.9	32.91	51.9	5.304
462.9	32.93	51.9	5.308
463.9	32.94	51.9	5.304
464.9	32.95	51.9	5.304
465.9	32.97	51.9	5.304
466.9	32.98	51.9	5.304
467.9	32.99	51.8	5.304
468.9	33.00	51.8	5.308
469.9	33.01	51.9	5.308
470.9	33.03	51.9	5.308
471.9	33.04	51.9	5.304
472.9	33.05	51.9	5.308
473.9	33.07	51.8	5.304
474.9	33.08	51.8	5.308
475.9	33.09	51.9	5.304
476.9	33.11	51.9	5.304
477.9	33.12	51.9	5.308
478.9	33.14	51.9	5.308
479.9	33.15	51.9	5.304
480.9	33.16	51.9	5.304
481.9	33.18	51.9	5.304
482.9	33.20	51.9	5.308
483.9	33.21	51.9	5.308
484.9	33.23	51.9	5.304
485.9	33.24	51.8	5.304
486.9	33.25	51.8	5.304
487.9	33.27	51.8	5.304
488.9	33.28	51.8	5.308
489.9	33.29	51.8	5.304
490.9	33.30	51.8	5.308
491.9	33.31	51.8	5.308
492.9	33.33	51.8	5.308
493.9	33.34	51.8	5.308
494.9	33.35	51.8	5.308
495.9	33.37	51.8	5.308
496.9	33.39	51.8	5.308
497.9	33.40	51.8	5.308
498.9	33.42	51.8	5.308
499.9	33.43	51.8	5.308
500.9	33.45	51.8	5.308
501.9	33.46	51.8	5.304
502.9	33.47	51.8	5.304
503.9	33.49	51.8	5.304
504.9	33.50	51.8	5.304
505.9	33.52	51.8	5.308
506.9	33.53	51.8	5.304
507.9	33.55	51.8	5.308
508.9	33.57	51.8	5.308
509.9	33.58	51.8	5.308
510.9	33.60	51.8	5.304
511.9	33.62	51.8	5.308
512.9	33.63	51.8	5.304
513.9	33.64	51.7	5.304
514.9	33.66	51.7	5.304
515.9	33.67	51.8	5.304
516.9	33.69	51.8	5.304
517.9	33.70	51.8	5.308
518.9	33.72	51.8	5.308
519.9	33.73	51.7	5.304
520.9	33.75	51.7	5.304
521.9	33.76	51.7	5.308
522.9	33.77	51.7	5.304
523.9	33.78	51.7	5.308
524.9	33.79	51.7	5.308
526.0	33.81	51.7	5.308
526.9	33.82	51.7	5.304
528.0	33.84	51.7	5.304
529.0	33.85	51.7	5.304
530.0	33.87	51.8	5.308
531.0	33.88	51.8	5.308
532.0	33.90	51.7	5.308
533.0	33.91	51.7	5.304
534.0	33.93	51.7	5.304
535.0	33.94	51.7	5.308
536.0	33.96	51.7	5.304
537.0	33.97	51.7	5.304
538.0	33.98	51.7	5.304
539.0	34.00	51.7	5.308
540.0	34.02	51.7	5.304
541.0	34.03	51.7	5.308
542.0	34.04	51.7	5.308
543.0	34.06	51.7	5.308
544.0	34.07	51.7	5.308
545.0	34.08	51.7	5.308
546.0	34.09	51.6	5.308
547.0	34.10	51.6	5.308
548.0	34.12	51.7	5.308
549.0	34.13	51.7	5.304
550.0	34.14	51.7	5.304
551.0	34.16	51.7	5.304
552.0	34.17	51.7	5.308
553.0	34.19	51.7	5.308
554.0	34.21	51.7	5.308
555.0	34.22	51.7	5.304
556.0	34.23	51.6	5.308
557.0	34.25	51.6	5.308
558.0	34.26	51.6	5.308
559.0	34.27	51.6	5.304
560.0	34.29	51.7	5.304
561.0	34.30	51.7	5.304
562.0	34.32	51.7	5.308
563.0	34.33	51.7	5.308
564.0	34.35	51.6	5.304
565.0	34.36	51.6	5.304
566.0	34.37	51.6	5.304
567.0	34.38	51.6	5.304
568.0	34.40	51.6	5.308
569.0	34.41	51.6	5.308
570.0	34.43	51.6	5.304
571.0	34.44	51.6	5.308
572.0	34.45	51.6	5.308
573.0	34.47	51.6	5.308
574.0	34.48	51.6	5.308
575.0	34.49	51.6	5.308
576.0	34.51	51.6	5.304
577.0	34.52	51.6	5.304
578.0	34.53	51.6	5.308
579.0	34.55	51.6	5.304
580.0	34.56	51.6	5.308
581.0	34.57	51.6	5.308
582.1	34.59	51.6	5.308
583.0	34.60	51.6	5.304
584.1	34.62	51.6	5.304
585.1	34.63	51.6	5.304
586.1	34.65	51.6	5.304
587.1	34.66	51.6	5.308
588.1	34.67	51.6	5.308
589.1	34.68	51.6	5.304
590.1	34.70	51.6	5.304
591.1	34.71	51.6	5.308
592.1	34.73	51.6	5.308
593.1	34.74	51.6	5.304
594.1	34.75	51.6	5.308
595.1	34.77	51.6	5.304
596.1	34.78	51.5	5.308
597.1	34.79	51.5	5.304
598.1	34.80	51.5	5.304
599.1	34.81	51.5	5.304
600.1	34.82	51.6	5.308
601.1	34.84	51.6	5.283
602.1	34.85	51.5	5.242
603.1	34.86	51.5	5.208
604.1	34.88	51.5	5.167
605.1	34.89	51.5	5.137
606.1	34.90	51.5	5.096
607.1	34.91	51.5	5.072
608.1	34.92	51.5	5.047
609.1	34.94	51.5	5.002
610.1	34.95	51.5	4.957
611.1	34.96	51.5	4.929
612.1	34.97	51.5	4.884
613.1	34.98	51.5	4.856
614.1	35.00	51.5	4.816
615.1	35.02	51.5	4.772
616.1	35.03	51.5	4.729
617.1	35.04	51.5	4.697
618.1	35.06	51.5	4.657
619.1	35.07	51.5	4.630
620.1	35.08	51.4	4.587
621.1	35.09	51.4	4.552
622.1	35.11	51.5	4.525
623.1	35.12	51.5	4.482
624.1	35.13	51.4	4.451
625.1	35.15	51.4	4.409
626.1	35.16	51.4	4.371
627.1	35.17	51.4	4.340
628.1	35.18	51.4	4.302
629.1	35.20	51.4	4.280
630.1	35.21	51.4	4.242
631.1	35.23	51.4	4.201
632.1	35.24	51.4	4.171
633.1	35.25	51.4	4.130
634.2	35.26	51.4	4.093
635.1	35.28	51.4	4.067
636.2	35.29	51.4	4.031
637.2	35.30	51.4	4.005
638.2	35.31	51.4	3.979
639.2	35.32	51.4	3.947
640.2	35.33	51.3	3.925
641.2	35.34	51.3	3.904
642.2	35.35	51.3	3.882
643.2	35.36	51.3	3.846
644.2	35.37	51.3	3.817
645.2	35.38	51.3	3.782
646.2	35.40	51.3	3.761
647.2	35.41	51.3	3.736
648.2	35.42	51.4	3.705
649.2	35.43	51.4	3.673
650.2	35.44	51.3	3.638
651.2	35.45	51.3	3.617
652.2	35.46	51.2	3.596
653.2	35.47	51.2	3.579
654.2	35.48	51.3	3.562
655.2	35.49	51.3	3.534
656.2	35.50	51.2	3.504
657.2	35.51	51.2	3.483
658.2	35.52	51.2	3.459
659.2	35.53	51.2	3.439
660.2	35.54	51.2	3.409
661.2	35.54	51.2	3.389
662.2	35.55	51.2	3.369
663.2	35.56	51.2	3.349
664.2	35.57	51.2	3.342
665.2	35.57	51.2	3.325
666.2	35.58	51.1	3.305
667.2	35.59	51.1	3.292
668.2	35.59	51.1	3.285
669.2	35.60	51.1	3.269
670.2	35.60	51.1	3.252
671.2	35.61	51.1	3.236
672.2	35.62	51.1	3.233
673.2	35.62	51.1	3.213
674.2	35.63	51.1	3.181
675.2	35.64	51.1	3.161
676.2	35.65	51.1	3.154
677.2	35.66	51.1	3.126
678.2	35.66	51.0	3.119
679.2	35.67	51.0	3.099
680.2	35.68	51.0	3.084
681.2	35.68	51.0	3.068
682.2	35.69	51.0	3.052
683.2	35.70	51.0	3.036
684.2	35.70	51.0	3.029
685.2	35.71	51.0	3.014
686.2	35.71	51.0	3.010
687.2	35.72	51.0	2.995
688.3	35.72	50.9	2.991
689.2	35.72	50.9	2.979
690.3	35.73	50.9	2.972
691.3	35.73	50.9	2.960
692.3	35.73	50.9	2.957
693.3	35.74	50.9	2.954
694.3	35.74	50.9	2.941
695.3	35.74	50.9	2.935
696.3	35.75	50.9	2.926
697.3	35.75	50.9	2.922
698.3	35.75	50.9	2.919
699.3	35.75	50.9	2.916
700.3	35.76	50.8	2.907
701.3	35.76	50.8	2.904
702.3	35.76	50.8	2.900
703.3	35.76	50.8	2.900
704.3	35.76	50.8	2.888
705.3	35.77	50.8	2.888
706.3	35.77	50.8	2.885
707.3	35.77	50.8	2.882
708.3	35.77	50.8	2.882
709.3	35.77	50.8	2.882
710.3	35.77	50.8	2.870
711.3	35.77	50.8	2.870
712.3	35.78	50.8	2.870
713.3	35.78	50.8	2.870
714.3	35.78	50.7	2.867
715.3	35.78	50.7	2.867
716.3	35.78	50.7	2.863
717.3	35.77	50.7	2.870
718.3	35.77	50.7	2.882
719.3	35.77	50.7	2.882
720.3	35.78	50.7	2.882
721.3	35.78	50.7	2.879
722.3	35.78	50.7	2.870
723.3	35.78	50.7	2.870
724.3	35.78	50.7	2.870
725.3	35.78	50.7	2.867
726.3	35.78	50.6	2.867
727.3	35.78	50.6	2.867
728.3	35.78	50.6	2.867
729.3	35.78	50.6	2.867
730.3	35.79	50.6	2.863
731.3	35.79	50.6	2.863
732.3	35.79	50.6	2.863
733.3	35.79	50.6	2.863
734.3	35.79	50.6	2.863
735.3	35.79	50.6	2.863
736.3	35.79	50.6	2.863
737.3	35.79	50.6	2.863
738.3	35.79	50.5	2.854
739.3	35.79	50.5	2.863
740.4	35.79	50.5	2.860
741.3	35.79	50.5	2.863
742.4	35.79	50.4	2.860
743.4	35.78	50.4	2.867
744.4	35.78	50.4	2.882
745.4	35.77	50.4	2.885
746.4	35.77	50.4	2.900
747.4	35.77	50.4	2.913
748.4	35.77	50.5	2.916
749.4	35.77	50.5	2.916
750.4	35.77	50.4	2.904
751.4	35.76	50.4	2.919
752.4	35.76	50.4	2.922
753.4	35.76	50.4	2.938
754.4	35.76	50.4	2.941
755.4	35.75	50.4	2.954
756.4	35.75	50.4	2.957
757.4	35.75	50.4	2.969
758.4	35.74	50.4	2.972
759.4	35.74	50.4	2.976
760.4	35.74	50.4	2.988
761.4	35.74	50.4	2.991
762.4	35.74	50.4	2.995
763.4	35.73	50.4	2.998
764.4	35.73	50.4	3.010
765.4	35.73	50.4	3.010
766.4	35.73	50.3	3.023
767.4	35.73	50.3	3.023
768.4	35.73	50.3	3.026
769.4	35.73	50.3	3.029
770.4	35.72	50.3	3.033
771.4	35.72	50.3	3.033
772.4	35.72	50.3	3.042
773.4	35.72	50.3	3.045
774.4	35.72	50.3	3.045
775.4	35.72	50.3	3.049
776.4	35.72	50.3	3.049
777.4	35.72	50.3	3.061
778.4	35.72	50.3	3.061
779.4	35.72	50.3	3.064
780.4	35.71	50.3	3.064
781.4	35.71	50.3	3.068
782.4	35.71	50.3	3.068
783.4	35.71	50.3	3.068
784.4	35.71	50.3	3.080
785.4	35.71	50.3	3.080
786.4	35.71	50.3	3.080
787.4	35.71	50.3	3.084
788.4	35.71	50.3	3.084
789.4	35.71	50.3	3.084
790.5	35.71	50.3	3.096
791.4	35.71	50.3	3.096
792.5	35.71	50.3	3.096
793.5	35.71	50.3	3.096
794.5	35.71	50.3	3.099
795.5	35.71	50.3	3.099
796.5	35.71	50.3	3.099
797.5	35.71	50.3	3.103
798.5	35.71	50.3	3.103
799.5	35.70	50.3	3.103
800.5	35.70	50.3	3.112
801.5	35.70	50.3	3.115
802.5	35.70	50.2	3.106
803.5	35.70	50.2	3.122
804.5	35.70	50.2	3.135
805.5	35.70	50.2	3.138
806.5	35.70	50.2	3.138
807.5	35.70	50.2	3.138
808.5	35.70	50.2	3.138
809.5	35.70	50.2	3.138
810.5	35.70	50.2	3.138
811.5	35.70	50.2	3.138
812.5	35.70	50.2	3.138
813.5	35.70	50.2	3.138
814.5	35.69	50.2	3.138
815.5	35.69	50.2	3.154
816.5	35.69	50.2	3.161
817.5	35.69	50.2	3.161
818.5	35.69	50.2	3.158
819.5	35.69	50.2	3.158
820.5	35.69	50.1	3.158
821.5	35.68	50.1	3.174
822.5	35.68	50.2	3.186
823.5	35.68	50.2	3.177
824.5	35.68	50.2	3.177
825.5	35.68	50.2	3.177
826.5	35.69	50.2	3.177
827.5	35.69	50.2	3.177
828.5	35.69	50.2	3.177
829.5	35.69	50.2	3.174
830.5	35.69	50.2	3.177
831.5	35.69	50.2	3.174
832.5	35.69	50.2	3.174
833.5	35.69	50.2	3.174
834.5	35.69	50.2	3.174
835.5	35.69	50.2	3.174
836.5	35.69	50.2	3.174
837.5	35.69	50.2	3.174
838.5	35.69	50.2	3.174
839.5	35.69	50.2	3.174
840.5	35.69	50.2	3.174
841.5	35.69	50.2	3.174
842.6	35.69	50.2	3.174
843.6	35.69	50.2	3.174
844.6	35.69	50.2	3.174
845.6	35.69	50.2	3.174
846.6	35.70	50.2	3.174
847.6	35.70	50.2	3.174
848.6	35.70	50.2	3.174
849.6	35.70	50.2	3.174
850.6	35.70	50.2	3.174
851.6	35.71	50.2	3.161
852.6	35.70	50.2	3.154
853.6	35.70	50.2	3.154
854.6	35.70	50.2	3.154
855.6	35.70	50.2	3.158
856.6	35.71	50.2	3.158
857.6	35.71	50.2	3.151
858.6	35.72	50.2	3.138
859.6	35.72	50.2	3.135
860.6	35.73	50.2	3.119
861.6	35.73	50.2	3.115
862.6	35.73	50.2	3.103
863.6	35.74	50.2	3.099
